student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_3_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues,course_group,risk,country
247,master of information technology,First year,Satisfactory,0,Essential Skills,Lecturer,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP5046,62.8,58.2,65.7,79.2,72.2,Access,,CP5047,90.6,57.7,70.4,70.3,69.4,Access,,CP5503,39.1,64.9,64.8,66.6,69.4,Access,,,,IT,,KENYA
248,master of information technology,New,Satisfactory,0,4R Essential Skills,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP5046,76.8,63.4,6.2,63.9,67.8,Access,,CP5047,93.0,63.7,70.6,67.8,71.2,Access,,CP5503,67.7,52.2,72.9,60.2,75.6,Access,,,,IT,,KENYA
249,master of information technology,Transferred,Satisfactory,0,Studiocity,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,CP5046,65.2,75.1,68.0,98.4,78.9,Access,,CP5047,74.3,70.1,69.8,64.7,56.2,Access,,CP5503,64.7,70.9,65.0,65.0,63.2,Access,,,,IT,,KENYA
250,master of information technology,Transferred,Satisfactory,0,Essential Skills and Reading,Student Advocate,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,70.7,75.3,35.7,78.3,70.9,Access,,CP5047,77.5,83.1,69.9,67.7,85.2,Access,,CP5503,73.0,91.1,76.3,78.8,86.6,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,IT,,KENYA
251,master of information technology,SRI to JCUB,Satisfactory,0,Studiocity,Lecturer,Booked,No,L/G:9/10 N:5/10 R:8/10,No,Email,CP5046,68.7,74.9,79.4,74.7,69.8,Access,,CP5047,59.9,82.1,71.9,83.0,82.3,Access,,CP5503,80.5,99.0,1.1,80.1,58.9,Access,,,,IT,,KENYA
252,master of information technology,Return to Study,Satisfactory,0,Studiocity,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP5046,79.4,72.9,65.1,76.7,64.4,Access,,CP5047,63.5,64.7,74.8,78.6,75.7,No Access,,CP5503,37.6,68.8,80.2,63.5,74.0,Access,,,,IT,,KENYA
253,master of information technology,SRI to JCUB,Satisfactory,0,Writing,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,80.8,63.2,19.7,72.6,72.2,Access,,CP5047,80.0,72.0,96.2,72.9,80.5,No Access,,CP5503,13.5,62.2,72.5,69.4,74.5,Access,,,,IT,,MALAYSIA
254,master of information technology,LOA,Conditional,1,Referencing,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,68.1,37.2,33.6,63.1,60.6,Access,Concern for welfare,CP5047,73.5,48.7,80.9,57.9,59.8,Access,Non submission,CP5503,43.1,60.8,45.4,67.1,63.8,Access,Concern for welfare,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Death in family,IT,,NEPAL
255,master of information technology,Continuing,Satisfactory,0,Essential Skills and Reading,Lecturer,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP5046,75.8,77.5,63.2,90.4,72.0,Access,Non submission,CP5047,76.7,68.2,80.4,67.9,78.6,No Access,Non submission,CP5503,94.4,65.0,92.3,81.6,77.0,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,IT,,NEPAL
256,master of information technology,First year,Academic Caution,1,Referencing,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP5046,54.3,53.4,69.2,65.0,46.1,Access,Concern for welfare,CP5047,43.8,52.1,51.4,44.7,42.8,Access,Concern for welfare,CP5503,52.1,52.6,50.1,22.4,51.9,Access,Concern for welfare,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,IT,,NEPAL
257,master of information technology,SRI to JCUB,Satisfactory,0,Studiocity,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,CP5046,76.2,73.4,70.6,73.4,68.1,Access,,CP5047,80.4,67.0,66.7,79.2,88.1,Access,,CP5503,74.7,71.6,73.8,63.4,68.3,No Access,,,,IT,,NEPAL
258,master of information technology,Return to Study,Academic Caution,1,Essential Skills,Student Advocate,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP5046,52.2,63.6,41.7,63.3,32.1,Access,Non submission,CP5047,47.7,62.8,45.0,66.8,47.7,Access,Attendance,CP5503,68.5,38.5,50.0,43.9,60.8,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,IT,,NEPAL
259,master of information technology,Return to Study,Academic Caution,4,Essential Skills and Reading,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP5046,66.9,44.9,59.6,60.1,40.0,Access,Non submission,CP5047,46.4,55.9,60.8,34.2,46.0,Access,Non submission,CP5503,54.7,51.1,61.8,66.4,65.8,No Access,Non submission,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,IT,,NEPAL
260,master of information technology,SRI to JCUB,Satisfactory,0,Writing,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Phone,CP5046,77.0,77.7,77.5,66.5,71.1,Access,,CP5047,51.6,74.5,62.1,67.8,71.3,Access,,CP5503,66.8,74.4,74.0,74.2,73.2,Access,,,,IT,,NEPAL
261,master of information technology,New,Satisfactory,0,Studiocity,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,63.0,68.0,63.2,74.1,69.4,Access,,CP5047,79.4,61.8,64.7,64.4,59.8,Access,,CP5503,66.6,2.4,26.8,67.1,73.8,Access,,,,IT,,NEPAL
262,master of information technology,First year,Satisfactory,0,4R Essential Skills,Lecturer,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,64.4,67.3,67.4,73.0,71.3,No Access,Non submission,CP5047,29.1,69.6,65.9,75.1,67.1,Access,Attendance,CP5503,66.3,17.4,78.1,71.5,71.2,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,IT,,NEPAL
263,master of information technology,New,Satisfactory,0,Essential Skills and Reading,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Phone,CP5046,61.5,88.6,68.7,72.7,67.9,Access,,CP5047,71.3,25.8,66.8,58.4,65.6,No Access,,CP5503,56.6,65.8,73.0,56.0,67.5,Access,,,,IT,,PAPUA NEW GUINEA
264,master of information technology,Continuing,Academic Caution,2,4R Essential Skills,Enrollment,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CP5046,52.7,63.6,63.9,66.4,41.4,Access,Concern for welfare,CP5047,60.1,50.0,63.0,43.6,59.1,Access,Concern for welfare,CP5503,29.1,20.8,50.2,85.3,53.1,Access,Attendance,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,IT,,PAPUA NEW GUINEA
265,master of information technology,Return to Study,Satisfactory,0,Essential Skills,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP5046,70.5,72.4,76.8,76.2,78.9,Access,,CP5047,79.1,73.4,70.7,67.1,61.8,Access,,CP5503,83.6,57.6,63.4,55.2,68.3,No Access,,,,IT,,PAPUA NEW GUINEA
266,master of information technology,Return to Study,Satisfactory,0,Studiocity,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP5046,76.7,64.7,71.2,70.3,67.4,Access,,CP5047,62.8,81.1,76.8,58.9,69.1,Access,,CP5503,31.2,66.0,70.6,10.6,77.4,Access,,,,IT,,THAILAND
267,master of information technology,LOA,Satisfactory,0,Studiocity,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CP5046,76.8,80.8,70.4,65.9,78.7,No Access,,CP5047,80.2,11.9,69.6,91.5,82.0,Access,,CP5503,58.1,66.2,86.4,90.1,82.0,Access,,,,IT,,THAILAND
268,master of information technology,Continuing,Academic Caution,0,Referencing,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP5046,54.2,54.0,44.6,36.9,46.7,Access,Non submission,CP5047,80.9,73.2,46.7,57.8,56.7,Access,Attendance,CP5503,68.2,72.0,56.4,63.3,80.2,No Access,Non submission,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,IT,,UGANDA
269,master of information technology,Return to Study,Satisfactory,0,Writing,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP5046,68.7,75.2,73.1,90.8,54.9,Access,,CP5047,70.7,68.0,67.7,6.1,75.6,No Access,,CP5503,67.6,66.7,57.6,50.8,62.9,No Access,,,,IT,,VIETNAM
270,bachelor of business,Continuing,Satisfactory,0,Essential Skills and Reading,Enrollment,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1002,74.9,73.6,69.2,63.9,84.3,Access,,BU1003,71.5,27.5,71.7,60.3,71.9,Access,,BU1007,69.0,16.9,74.5,73.6,72.6,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,Bangladesh
271,bachelor of business,First year,Satisfactory,0,Referencing,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1002,75.8,67.2,75.9,64.7,58.2,Access,,BU1003,72.7,67.9,66.4,69.8,68.2,Access,,BU1007,80.6,73.0,66.0,72.2,64.6,Access,,,,Non-IT,,Bangladesh
272,bachelor of business,Transferred,Satisfactory,0,Essential Skills and Reading,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1002,77.5,70.6,69.0,71.5,93.4,No Access,,BU1003,96.2,70.3,68.0,70.0,78.5,Access,,BU1007,73.1,73.3,62.0,76.4,70.2,Access,,,,Non-IT,,Bangladesh
273,bachelor of business,Return to Study,Satisfactory,0,Essential Skills and Reading,Enrollment,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1002,70.5,59.9,70.3,65.4,72.2,Access,Attendance,BU1003,81.9,74.0,66.1,70.7,80.9,Access,Non submission,BU1007,60.1,68.0,75.0,49.3,57.9,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,Bangladesh
274,bachelor of business,LOA,Satisfactory,0,Essential Skills,Lecturer,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1002,18.9,22.6,69.0,84.7,78.7,Access,,BU1003,75.0,68.2,77.6,31.9,71.7,Access,,BU1007,67.3,79.7,67.2,74.7,72.6,Access,,,,Non-IT,,Bangladesh
275,bachelor of business,First year,Academic Caution,1,Essential Skills and Reading,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1002,43.2,34.4,37.7,53.4,65.6,Access,Concern for welfare,BU1003,55.2,53.6,65.2,63.5,49.6,Access,Attendance,BU1007,51.3,58.1,36.2,56.6,61.5,Access,Non submission,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,Non-IT,,Bangladesh
276,bachelor of business,SRI to JCUB,Satisfactory,0,Writing,Student Advocate,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,BU1002,70.4,73.8,79.1,81.6,78.1,Access,,BU1003,56.6,10.1,91.2,73.6,70.8,Access,,BU1007,64.8,74.7,76.3,70.8,70.6,Access,,,,Non-IT,,Bangladesh
277,bachelor of business,Continuing,Satisfactory,0,Referencing,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1002,68.7,66.6,69.8,78.4,89.8,No Access,,BU1003,67.2,72.0,82.7,68.5,79.5,Access,,BU1007,69.5,75.9,74.9,80.2,77.9,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,Bangladesh
278,bachelor of business,SRI to JCUB,Satisfactory,0,Writing,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,BU1002,71.9,64.1,70.9,85.5,69.7,Access,,BU1003,74.0,67.3,54.5,19.1,78.5,Access,,BU1007,76.0,78.3,99.1,66.0,83.1,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,Bangladesh
279,bachelor of business,New,Satisfactory,0,4R Essential Skills,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1002,92.2,74.2,73.3,64.3,71.4,Access,Attendance,BU1003,71.6,84.0,67.6,79.7,59.5,Access,Non submission,BU1007,61.0,62.3,98.9,71.0,68.5,No Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,Bhutan
280,bachelor of business,First year,Academic Caution,2,Studiocity,Enrollment,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,BU1002,70.0,78.9,74.8,54.8,53.3,Access,Attendance,BU1003,49.4,43.7,63.8,51.9,53.8,Access,Attendance,BU1007,69.0,43.0,22.0,45.9,40.9,Access,Non submission,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Poor time management,Non-IT,,Bhutan
281,bachelor of business,SRI to JCUB,Satisfactory,0,Essential Skills,Other,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,BU1002,53.7,61.8,75.3,77.3,81.0,Access,Attendance,BU1003,73.8,76.6,73.7,67.4,70.2,Access,Attendance,BU1007,74.7,58.3,72.9,72.3,83.2,Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,China
282,bachelor of business,Return to Study,Satisfactory,0,Essential Skills,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,BU1002,64.6,67.4,72.4,76.2,74.4,Access,,BU1003,62.9,57.6,75.1,65.8,69.2,Access,,BU1007,62.3,67.0,62.4,65.2,77.7,Access,,,,Non-IT,,China
283,bachelor of business,Continuing,Academic Caution,2,Referencing,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1002,54.3,55.5,69.5,48.3,61.8,No Access,Attendance,BU1003,62.6,47.2,60.5,91.0,75.7,No Access,Non submission,BU1007,67.0,56.2,81.6,55.4,73.9,No Access,Attendance,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Poor time management,Non-IT,,China
284,bachelor of business,Transferred,Satisfactory,0,Essential Skills and Reading,Other,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1002,61.3,73.6,68.9,12.2,63.4,No Access,,BU1003,71.3,94.9,77.9,74.7,65.7,Access,,BU1007,58.6,49.5,65.6,71.7,70.3,Access,,,,Non-IT,,China
285,bachelor of business,First year,Satisfactory,0,Writing,Other,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1002,63.9,70.9,67.4,68.3,67.4,Access,,BU1003,64.6,65.4,96.8,33.3,74.9,Access,,BU1007,74.4,69.7,57.1,68.1,54.1,Access,,,,Non-IT,,China
286,bachelor of business,Return to Study,Satisfactory,0,Essential Skills and Reading,Lecturer,Attended,No,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1002,74.6,77.0,69.5,78.7,69.7,Access,,BU1003,76.6,79.6,71.2,67.4,71.3,No Access,,BU1007,62.9,52.5,62.1,72.5,71.5,Access,,,,Non-IT,,China
287,bachelor of business,LOA,Satisfactory,0,Referencing,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1002,68.3,54.7,67.8,70.1,71.5,Access,,BU1003,74.5,69.1,62.0,72.4,74.5,Access,,BU1007,65.7,69.9,72.8,72.9,71.7,Access,,,,Non-IT,,China
288,bachelor of business,New,Satisfactory,0,Essential Skills and Reading,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,BU1002,67.1,64.1,91.3,67.2,49.5,No Access,,BU1003,61.9,66.5,73.2,62.0,73.1,Access,,BU1007,58.4,73.7,60.6,60.7,65.6,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,China
289,bachelor of business,Continuing,Satisfactory,0,Essential Skills,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,BU1002,65.2,65.1,62.8,80.6,70.3,Access,Non submission,BU1003,75.3,10.5,74.5,79.9,71.9,Access,Non submission,BU1007,74.7,79.1,21.9,75.5,74.7,No Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,China
290,bachelor of business,First year,Satisfactory,0,Writing,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1002,60.6,66.2,62.4,68.8,61.1,Access,,BU1003,77.5,71.3,80.4,73.1,62.9,No Access,,BU1007,58.9,65.3,68.4,62.2,70.2,Access,,,,Non-IT,,China
291,bachelor of business,First year,Satisfactory,0,Studiocity,Student Advocate,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1002,66.9,68.4,64.5,84.0,75.1,Access,,BU1003,53.5,70.3,62.2,65.7,72.8,No Access,,BU1007,65.1,74.6,70.2,80.4,61.8,Access,,,,Non-IT,,China
292,bachelor of business,Transferred,Satisfactory,0,Referencing,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,BU1002,66.8,70.2,74.9,72.0,80.2,Access,,BU1003,71.5,78.3,77.2,77.5,68.3,Access,,BU1007,61.6,69.9,71.5,82.7,74.3,No Access,,,,Non-IT,,China
293,bachelor of business,Transferred,Satisfactory,0,Referencing,Student Advocate,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Email,BU1002,64.9,73.4,79.7,69.8,77.1,Access,,BU1003,69.4,56.8,81.1,69.4,82.1,No Access,,BU1007,69.1,59.1,99.7,73.5,74.7,No Access,,,,Non-IT,,China
294,bachelor of business,LOA,Satisfactory,0,Referencing,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1002,76.2,83.4,74.4,71.6,70.8,No Access,,BU1003,65.4,97.6,64.8,69.6,77.9,Access,,BU1007,72.1,74.1,62.9,94.3,63.0,No Access,,,,Non-IT,,China
295,bachelor of business,New,Satisfactory,0,Studiocity,Other,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1002,96.0,66.0,64.9,75.2,63.4,Access,,BU1003,69.9,53.1,67.4,85.0,80.4,No Access,Non submission,BU1007,65.4,62.3,6.2,69.3,62.8,Access,,,,Non-IT,,Fiji
296,bachelor of business,LOA,Satisfactory,0,Writing,Other,Booked,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,BU1002,18.6,79.6,67.5,77.4,65.6,No Access,Attendance,BU1003,92.8,79.2,66.5,97.0,73.7,No Access,Non submission,BU1007,70.8,96.2,70.4,65.1,68.1,Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,Hong Kong
297,bachelor of business,Return to Study,Satisfactory,0,Writing,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1002,67.9,63.3,70.3,75.3,70.3,Access,,BU1003,72.9,60.3,64.8,82.7,53.4,Access,,BU1007,72.7,74.3,70.6,52.5,61.7,Access,,,,Non-IT,,Hong Kong
298,bachelor of business,Return to Study,Conditional,2,Studiocity,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,BU1002,47.6,50.7,59.3,56.8,60.0,Access,,BU1003,65.1,62.9,48.2,30.4,72.3,No Access,,BU1007,51.9,58.2,56.0,53.8,46.9,No Access,,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Sickness,Non-IT,,India
299,bachelor of business,LOA,Satisfactory,0,Essential Skills and Reading,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,BU1002,55.9,64.6,66.9,65.1,67.6,Access,,BU1003,63.0,79.9,73.0,80.4,64.8,Access,,BU1007,70.4,90.6,67.9,7.2,79.8,Access,,,,Non-IT,,India
300,bachelor of business,New,Satisfactory,0,Studiocity,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1002,70.7,61.6,71.2,60.0,77.1,No Access,,BU1003,72.7,19.1,58.4,70.8,70.2,Access,,BU1007,78.0,66.5,66.3,13.1,68.7,Access,,,,Non-IT,,INDONESIA
301,bachelor of business,LOA,Academic Caution,2,Referencing,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1002,66.1,66.2,57.5,71.5,56.9,Access,Concern for welfare,BU1003,62.2,75.4,54.2,55.4,78.3,Access,Attendance,BU1007,81.1,80.7,66.0,53.9,81.5,Access,Non submission,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,Non-IT,,INDONESIA
302,bachelor of business,New,Satisfactory,0,Essential Skills and Reading,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1002,70.4,68.7,75.8,66.7,60.7,Access,,BU1003,65.1,55.3,67.2,66.2,67.0,Access,,BU1007,76.7,5.8,69.1,60.1,73.5,Access,,,,Non-IT,,KENYA
303,bachelor of business,New,Satisfactory,0,Essential Skills,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1002,63.0,31.7,75.5,54.3,64.9,Access,,BU1003,66.3,26.8,58.8,58.2,69.1,No Access,,BU1007,66.5,79.8,63.3,14.5,62.6,Access,,,,Non-IT,,KENYA
304,bachelor of business,SRI to JCUB,Satisfactory,0,Referencing,Student Counsellor,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1002,73.4,37.7,64.2,99.8,70.3,Access,,BU1003,69.1,69.2,86.2,66.8,61.2,Access,,BU1007,57.0,78.5,63.4,74.2,64.8,Access,,,,Non-IT,,KENYA
305,bachelor of business,Continuing,Satisfactory,0,Essential Skills,Enrollment,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,BU1002,83.1,71.6,71.2,82.4,66.1,No Access,,BU1003,75.9,72.1,56.8,72.5,71.2,No Access,,BU1007,86.0,14.6,67.2,68.7,68.1,Access,,,,Non-IT,,KENYA
306,bachelor of business,New,Satisfactory,0,Writing,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1002,72.8,69.6,67.3,71.3,70.0,Access,,BU1003,77.3,74.8,73.9,96.6,69.0,No Access,,BU1007,61.2,78.4,58.2,76.3,66.8,Access,,,,Non-IT,,LAOS
307,bachelor of business,Transferred,Satisfactory,0,4R Essential Skills,Enrollment,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,BU1002,77.5,99.0,76.9,65.3,80.6,Access,,BU1003,69.1,65.7,73.9,64.8,72.0,No Access,,BU1007,78.8,76.6,69.9,70.9,72.3,Access,,,,Non-IT,,MALAYSIA
308,bachelor of business,New,Satisfactory,0,Studiocity,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,BU1002,67.6,62.8,64.6,21.2,55.5,Access,,BU1003,68.7,65.9,65.4,58.4,55.9,Access,,BU1007,74.6,56.6,61.8,73.1,63.6,Access,,,,Non-IT,,NEPAL
