student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_3_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues,course_group,attendance_adj,avg_assessment,avg_attendance
248,master of information technology,Excluded,Satisfactory,0.0,,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP5046,95.0,83.5,65.44,75.81,68.06,Access,Attendance,CP5047,40.0,45.26,73.17,59.89,71.68,Access,Concern for Welfare,CP5503,69.92,60.15,80.26,40.0,95.04,Access,Concern for Welfare,,,IT,73.63,65.7,77.1025
582,"bachelor of tourism, hospitality and events",Continuing,Satisfactory,0.0,,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO1008,74.35,40.0,54.55,68.31,76.01,No Access,Attendance,TO2117,75.99,89.21,63.94,72.31,60.0,Access,Attendance,TO3052,63.22,90.93,63.2,70.3,75.1,Access,Concern for Welfare,,,Non-IT,69.37,68.85916666666667,70.12
620,master of professional accounting - master of business administration,Return to Study,Satisfactory,0.0,,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CO5117,70.85,51.26,71.9,75.83,75.56,Access,Non Submission,CO5103,60.11,87.04,94.83,74.09,90.0,Access,Concern for Welfare,LB5113,58.72,59.86,72.21,73.74,100.0,No Access,Attendance,,,Non-IT,76.26,70.87,85.455
204,master of information technology,SRI to JCUB,Academic Caution,2.0,,Other,Booked,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CP5046,92.62,20.85,57.76,14.98,78.28273967535435,Access,Concern for Welfare,CP5047,54.31,31.02,36.55,46.81,67.7446666358033,Access,Concern for Welfare,CP5503,91.59,58.33,39.75,3.53,82.24594217087501,Access,Attendance,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Poor time management,IT,78.28273967535435,45.67499999999999,76.63902203934674
197,master of information technology,SRI to JCUB,Satisfactory,0.0,,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CP5046,58.58,60.09,57.05,70.74,73.85,Access,Non Submission,CP5047,75.53,65.84,68.56,72.34,84.71,Access,Concern for Welfare,CP5503,72.24,76.07,80.99,73.86,79.1,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,IT,85.27,69.32416666666667,80.7325
660,master of international tourism and hospitality management - master of business administration,Excluded,Satisfactory,0.0,,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO5101,71.62,69.33,72.27,44.33,76.47,Access,Concern for Welfare,LB5113,75.67,70.72,40.0,60.03,82.22,Access,Attendance,LB5202,61.3,65.74,63.97,59.27,70.66,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,77.53,62.85416666666666,76.72
328,bachelor of business,Transferred,Satisfactory,0.0,,Enrollment,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1002,59.34,52.57,69.87,53.29,72.13,No Access,Concern for Welfare,BU1003,72.47,61.21,63.81,63.98,90.76,Access,Attendance,BU1007,68.99,51.39,75.13,59.12,93.23,Access,Non Submission,,,Non-IT,82.88,62.5975,84.75
400,master of engineering management,New,Satisfactory,0.0,4R Essential Skills,Other,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,F2F,EG5200,58.77,69.3,55.84,61.16,71.7,Access,Attendance,EG5220,64.03,82.76,79.95,83.21,88.52,No Access,Attendance,EG5310,60.97,67.5,51.86,94.95,83.79,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,60.14,69.19166666666668,76.0375
94,master of business administration,LOA,Satisfactory,0.0,,Enrollment,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,LB5113,63.34,61.04,66.34,63.73,85.25,Access,Attendance,LB5202,57.62,62.09,67.72,54.93,78.45,Access,Concern for Welfare,LB5205,76.46,65.08,76.81,80.79,60.0,Access,Concern for Welfare,,,Non-IT,80.41,66.32916666666667,76.0275
587,"bachelor of tourism, hospitality and events",LOA,Satisfactory,0.0,,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO1008,78.91,74.29,68.66,79.05,80.97,Access,Attendance,TO2117,64.08,66.97,69.45,74.27,84.52,Access,Attendance,TO3052,79.18,70.16,58.12,54.45,78.65,No Access,Concern for Welfare,,,Non-IT,86.57,69.79916666666666,82.67750000000001
295,bachelor of business,First year,Satisfactory,0.0,Studiocity,Other,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1002,50.06,91.62,73.79,65.25,74.77,Access,Non Submission,BU1003,58.14,53.42,46.54,64.27,78.22,No Access,Attendance,BU1007,57.94,84.44,84.81,53.2,82.0,Access,Concern for Welfare,,,Non-IT,86.28,65.29,80.3175
266,master of information technology,SRI to JCUB,Satisfactory,0.0,,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP5046,65.54,78.87,65.07,67.7,81.14,Access,Concern for Welfare,CP5047,78.61,58.55,59.43,82.32,81.4,Access,Non Submission,CP5503,76.59,85.01,71.63,76.67,68.18,Access,Attendance,,,IT,81.44,72.16583333333334,78.04
376,master of engineering management,Continuing,Satisfactory,0.0,,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,EG5200,66.43,58.83,54.43,76.02,70.61,No Access,Non Submission,EG5220,69.82,65.75,48.29,68.47,65.17,Access,Concern for Welfare,EG5310,90.91,67.62,59.13,72.16,77.0,Access,Attendance,,,Non-IT,72.95,66.48833333333333,71.4325
185,master of education - master of business administration,LOA,Satisfactory,0.0,,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,ED5097,78.82,78.06,66.66,71.1,86.22,Access,Non Submission,ED5880,63.06,56.94,76.44,74.63,90.72,Access,Attendance,LB5113,66.18,80.1,56.89,57.97,88.66,Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,76.07,68.90416666666668,85.4175
636,bachelor of commerce,First year,Satisfactory,0.0,Essential Skills,Student Advocate,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1112,62.9,88.55,80.96,53.64,77.78,Access,Attendance,BX2011,80.6,81.88,74.5,60.46,91.76,Access,Non Submission,BX2014,76.4,59.49,75.61,74.78,82.61,Access,Attendance,,,Non-IT,77.13,72.48083333333334,82.32000000000001
513,master of professional accounting,Continuing,Satisfactory,0.0,,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CO5117,72.09,78.02,95.0,67.5,84.65,Access,Concern for Welfare,CO5103,61.41,40.0,66.94,76.29,63.91,Access,Non Submission,CO5109,59.84,64.34,60.99,68.78,62.35,Access,Attendance,,,Non-IT,71.94,67.60000000000001,70.7125
154,master of education - master of business administration,Return to Study,Satisfactory,0.0,,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,ED5097,74.78,75.59,95.0,61.78,62.48,Access,Concern for Welfare,ED5880,64.58,62.82,61.46,66.78,72.86,Access,Attendance,LB5113,78.58,85.17,73.26,67.81,68.37,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,72.01,72.30083333333333,68.93
76,master of business administration,Return to Study,Satisfactory,0.0,,Other,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,95.0,40.0,41.49,56.64,84.39,No Access,Attendance,LB5202,82.83,76.34,65.25,63.71,77.16,Access,Concern for Welfare,LB5205,91.34,85.96,76.69,47.54,78.75,Access,Concern for Welfare,,,Non-IT,80.79,68.56583333333333,80.27250000000001
333,bachelor of business,First year,Satisfactory,0.0,Referencing,Student Advocate,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,BU1002,64.24,82.95,84.32,77.02,79.18,Access,Concern for Welfare,BU1003,72.2,59.29,50.24,69.48,96.04,No Access,Concern for Welfare,BU1007,81.3,47.92,62.98,61.04,82.42,Access,Attendance,,,Non-IT,67.52,67.74833333333332,81.29
69,master of business administration,Return to Study,Satisfactory,0.0,,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,LB5113,82.81,87.69,55.72,47.05,66.64,Access,Non Submission,LB5202,73.01,66.8,63.14,65.99,77.71,Access,Concern for Welfare,LB5205,58.23,54.82,65.88,46.26,63.47,No Access,Non Submission,,,Non-IT,66.26,63.95,68.52
692,postgraduate qualifying program - business,Continuing,Satisfactory,0.0,,Other,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,LB5202,78.53,81.93,77.26,76.41,66.57,Access,Non Submission,LB5203,70.82,75.36,72.09,58.9,65.41,No Access,Non Submission,LB5212,70.05,83.13,53.35,76.95,85.43,No Access,Concern for Welfare,,,Non-IT,89.66,72.89833333333333,76.7675
189,master of education - master of business administration,First year,Satisfactory,0.0,Referencing,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,ED5097,40.0,45.97,59.26,60.59,70.94,Access,Non Submission,ED5880,43.37,55.0,74.59,81.39,83.43,Access,Attendance,LB5113,51.99,61.28,40.0,92.01,65.19,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,81.08,58.7875,75.16
237,master of information technology,First year,Satisfactory,0.0,Essential Skills,Enrollment,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CP5046,59.08,66.99,86.73,84.31,80.16,Access,Attendance,CP5047,88.39,87.2,40.4,91.23,93.48,Access,Concern for Welfare,CP5503,53.34,68.96,77.41,53.09,87.68,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,IT,69.49,71.42750000000001,82.7025
89,master of business administration,New,Satisfactory,0.0,Studiocity,Lecturer,Booked,No,L/G:9/10 N:5/10 R:8/10,No,Email,LB5113,83.43,71.71,81.39,56.17,75.27,Access,Non Submission,LB5202,73.73,95.0,74.1,68.72,84.22,No Access,Non Submission,LB5205,54.6,45.84,56.29,42.33,74.42,Access,Non Submission,,,Non-IT,78.44,66.94250000000001,78.0875
590,"bachelor of tourism, hospitality and events",SRI to JCUB,Satisfactory,0.0,,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO1008,61.96,61.27,77.41,74.49,66.67,Access,Non Submission,TO2117,51.0,80.43,71.58,70.51,76.23,Access,Attendance,TO3052,43.43,82.28,48.83,56.89,77.74,Access,Concern for Welfare,,,Non-IT,73.3,65.00666666666666,73.485
118,master of education - master of business administration,New,Satisfactory,0.0,4R Essential Skills,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,ED5097,52.61,68.18,57.02,72.12,72.05,Access,Non Submission,ED5880,52.62,50.92,82.29,95.0,60.0,Access,Concern for Welfare,LB5113,71.5,56.35,65.45,55.49,69.03,Access,Concern for Welfare,,,Non-IT,78.28,64.9625,69.84
126,master of education - master of business administration,First year,Satisfactory,0.0,Writing,Other,Booked,No,L/G:9/10 N:5/10 R:8/10,No,F2F,ED5097,64.65,81.63,59.75,57.76,85.81,No Access,Concern for Welfare,ED5880,52.98,72.78,82.11,65.17,70.11,Access,Attendance,LB5113,85.53,89.37,79.09,81.12,83.34,Access,Non Submission,,,Non-IT,82.92,72.66166666666668,80.545
572,"bachelor of tourism, hospitality and events",First year,Satisfactory,0.0,Referencing,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO1008,71.7,50.15,68.01,40.0,87.2,Access,Concern for Welfare,TO2117,77.94,68.65,47.63,69.68,82.86,Access,Attendance,TO3052,64.42,78.65,63.89,68.87,71.46,Access,Attendance,,,Non-IT,83.35,64.13250000000001,81.2175
239,master of information technology,First year,Satisfactory,0.0,Referencing,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CP5046,63.05,44.62,91.89,57.12,71.12,Access,Non Submission,CP5047,63.7,89.18,65.12,62.89,71.19,Access,Concern for Welfare,CP5503,51.31,52.99,82.79,51.79,81.22,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,IT,88.57,64.70416666666667,78.025
1,master of business administration,SRI to JCUB,Satisfactory,0.0,,Student Counsellor,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,LB5113,62.54,52.42,63.47,49.49,87.07,Access,Concern for Welfare,LB5202,68.79,72.66,40.0,52.85,88.18,Access,Attendance,LB5205,78.74,55.68,79.42,64.67,87.88,Access,Non Submission,,,Non-IT,71.78,61.72749999999999,83.72749999999999
691,master of information technology - master of business administration,Transferred,Satisfactory,0.0,,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CP5046,63.39,57.24,77.79,74.76,87.8,Access,Non Submission,LB5113,75.54,64.58,78.51,95.0,84.44,Access,Concern for Welfare,LB5202,67.11,85.0,74.86,80.39,78.4,Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,IT,71.3,74.51416666666667,80.485
531,master of international tourism and hospitality management,Excluded,Satisfactory,0.0,,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Phone,TO5101,48.07,60.3,61.77,66.03,100.0,Access,Attendance,TO5103,72.47,60.25,86.67,54.44,60.0,Access,Concern for Welfare,TO5104,61.53,48.39,67.68,63.74,72.6,No Access,Attendance,,,Non-IT,93.7,62.61166666666666,81.575
630,bachelor of commerce,Excluded,Satisfactory,0.0,,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1112,53.1,78.35,65.62,65.36,86.34,Access,Non Submission,BX2011,58.99,64.75,70.72,85.41,81.59,No Access,Attendance,BX2014,81.11,68.35,69.5,80.88,98.59,No Access,Concern for Welfare,,,Non-IT,71.62,70.17833333333333,84.535
608,master of professional accounting - master of business administration,Excluded,Satisfactory,0.0,,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Email,CO5117,77.84,86.56,53.7,91.96,77.35,No Access,Attendance,CO5103,68.61,50.41,55.62,56.28,65.98,Access,Non Submission,LB5113,65.82,84.79,62.16,70.92,79.18,Access,Non Submission,,,Non-IT,79.87,68.72249999999998,75.595
279,bachelor of business,Excluded,Satisfactory,0.0,,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1002,60.2,67.95,45.87,92.64,77.77,Access,Non Submission,BU1003,56.31,59.24,77.89,61.59,64.76,Access,Attendance,BU1007,71.47,77.35,66.06,78.83,66.04,No Access,Concern for Welfare,,,Non-IT,60.0,67.95000000000002,67.1425
117,master of education - master of business administration,Transferred,Satisfactory,0.0,,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,ED5097,61.35,73.38,54.99,76.65,99.12,Access,Non Submission,ED5880,91.14,78.51,48.95,61.86,77.06,No Access,Attendance,LB5113,71.07,72.18,62.72,73.01,82.82,Access,Non Submission,,,Non-IT,87.62,68.8175,86.655
229,master of information technology,Excluded,Satisfactory,0.0,,Student Advocate,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Phone,CP5046,80.91,77.66,67.5,86.33,64.39,Access,Concern for Welfare,CP5047,63.7,51.1,43.76,44.75,60.0,Access,Non Submission,CP5503,60.38,62.25,49.83,95.0,75.44,Access,Non Submission,,,IT,85.25,65.26416666666667,71.27
697,postgraduate qualifying program - business,Return to Study,Satisfactory,0.0,,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5202,71.97,83.13,64.99,63.53,71.75,Access,Non Submission,LB5203,85.57,40.0,48.31,67.93,77.34,Access,Concern for Welfare,LB5212,53.16,75.8,80.26,71.59,96.85,No Access,Attendance,,,Non-IT,73.93,67.18666666666667,79.9675
320,bachelor of business,Excluded,Satisfactory,0.0,,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1002,61.89,79.33,59.08,61.37,66.22,No Access,Attendance,BU1003,63.63,65.54,66.42,76.09,92.11,No Access,Non Submission,BU1007,61.82,56.33,78.85,80.47,79.59,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,72.59,67.56833333333334,77.6275
275,bachelor of business,LOA,Satisfactory,0.0,,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1002,69.29,82.54,59.99,49.69,78.74,Access,Non Submission,BU1003,53.42,43.83,71.94,56.92,71.94,Access,Concern for Welfare,BU1007,40.0,65.36,86.66,40.0,85.68,Access,Concern for Welfare,,,Non-IT,62.67,59.97,74.75750000000001
614,master of professional accounting - master of business administration,First year,Satisfactory,0.0,Referencing,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,67.61,70.27,71.91,40.0,71.33,Access,Non Submission,CO5103,55.47,69.65,57.98,64.2,79.16,Access,Concern for Welfare,LB5113,77.55,58.75,47.62,42.39,84.44,Access,Non Submission,,,Non-IT,74.88,60.28333333333333,77.4525
145,master of education - master of business administration,LOA,Satisfactory,0.0,,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,ED5097,65.98,85.42,60.22,59.14,84.34,Access,Concern for Welfare,ED5880,72.85,67.08,70.94,58.12,81.64,No Access,Attendance,LB5113,57.99,95.0,84.65,77.53,88.56,Access,Non Submission,,,Non-IT,79.91,71.24333333333333,83.61250000000001
383,master of engineering management,Return to Study,Satisfactory,0.0,,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Phone,EG5200,82.65,75.88,64.96,40.0,80.39,Access,Non Submission,EG5220,60.2,92.51,61.21,59.82,83.93,Access,Concern for Welfare,EG5310,66.18,59.69,72.86,70.94,76.45,No Access,Non Submission,,,Non-IT,82.58,67.24166666666667,80.83749999999999
427,bachelor of information technology,First year,Academic Caution,5.0,Essential Skills,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CP1401,55.14,77.79,77.05,76.74,44.24,Access,Attendance,CP1402,32.8,27.03,47.18,65.03,36.01648741883224,No Access,Concern for Welfare,CP1404,11.69,76.4,49.06,39.4,36.06211069669081,Access,Concern for Welfare,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Late Enrollment,IT,44.24,52.9425,40.13964952888077
631,bachelor of commerce,New,Satisfactory,0.0,Essential Skills,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1112,50.0,40.0,65.72,73.73,71.68,Access,Attendance,BX2011,79.21,82.78,73.67,78.02,68.66,Access,Concern for Welfare,BX2014,84.18,80.26,44.76,80.25,79.97,Access,Non Submission,,,Non-IT,81.76,69.38166666666666,75.5175
501,master of professional accounting,Return to Study,Satisfactory,0.0,,Lecturer,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,CO5117,64.95,52.82,49.37,55.8,97.41,Access,Non Submission,CO5103,51.35,62.83,67.96,43.29,81.06,Access,Non Submission,CO5109,57.11,86.48,63.91,66.2,70.57,Access,Attendance,,,Non-IT,90.58,60.17250000000001,84.905
269,master of information technology,New,Satisfactory,0.0,Writing,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP5046,57.49,81.91,66.77,63.34,81.89,Access,Non Submission,CP5047,77.49,84.82,53.25,43.23,68.6,No Access,Concern for Welfare,CP5503,76.24,68.18,51.62,80.98,76.32,No Access,Non Submission,,,IT,61.84,67.11,72.1625
466,master of professional accounting,Continuing,Satisfactory,0.0,,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,CO5117,77.43,76.0,61.54,95.0,78.48,Access,Concern for Welfare,CO5103,40.0,42.26,46.53,64.43,83.14,No Access,Attendance,CO5109,58.43,64.0,59.39,69.27,94.15,No Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,72.54,62.85666666666666,82.0775
47,master of business administration,New,Satisfactory,0.0,Writing,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,No,F2F,LB5113,69.51,67.12,64.26,72.4,100.0,No Access,Attendance,LB5202,89.38,73.55,76.8,60.03,89.08,Access,Non Submission,LB5205,67.7,71.58,73.26,76.82,74.4,No Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,86.41,71.8675,87.4725
262,master of information technology,Continuing,Satisfactory,0.0,,Lecturer,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,75.97,62.92,57.53,79.29,80.69,No Access,Attendance,CP5047,59.65,59.71,86.06,77.18,81.89,Access,Concern for Welfare,CP5503,66.96,90.15,68.79,63.37,95.29,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,IT,70.78,70.63166666666666,82.1625
