student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_3_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues,course_group,risk,country
210,MInfTech,Transferred,Satisfactory,0,Essential Skills and Reading,Student Advocate,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP5046,80.3,60.0,74.1,72.1,57.5,Access,Attendance,CP5047,62.8,84.3,82.2,72.4,70.7,Access,Non Submission,CP5503,80.3,57.1,69.7,63.7,63.9,Access,Attendance,,No Issue Reported,IT,Low,Bhutan
211,MInfTech,SRI to JCUB,Satisfactory,0,Essential Skills and Reading,Student Counsellor,Booked,,L/G:9/10 N:5/10 R:8/10,No,Phone,CP5046,1.4,75.7,67.1,74.3,70.2,Access,Attendance,CP5047,61.4,76.2,62.9,97.8,66.5,Access,Non Submission,CP5503,75.9,67.8,79.8,84.1,73.6,Access,Attendance,,Death in Family,IT,Medium,Bhutan
212,MInfTech,LOA,Academic Caution,1,Referencing,Student Counsellor,Booked,,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,64.6,69.0,71.3,57.0,63.2,Access,Concern for Welfare,CP5047,74.9,45.7,62.0,51.7,70.6,Access,Non Submission,CP5503,46.5,75.0,65.7,71.1,73.3,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Death in Family,IT,High,Bhutan
213,MInfTech,Return to Study,Academic Caution,2,Essential Skills,Enrollment,Attended,,L/G:9/10 N:5/10 R:8/10,No,Email,CP5046,41.4,59.5,59.8,64.2,79.9,No Access,Concern for Welfare,CP5047,49.7,43.3,73.7,49.9,42.7,Access,Concern for Welfare,CP5503,56.8,68.6,75.4,51.4,66.4,Access,Concern for Welfare,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Sickness,IT,High,Bhutan
214,MInfTech,First year,Satisfactory,0,Studiocity,Lecturer,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP5046,74.1,59.9,61.7,63.7,62.3,No Access,Non Submission,CP5047,58.2,66.1,6.1,51.8,60.4,Access,Concern for Welfare,CP5503,62.8,58.4,69.5,92.7,76.5,Access,Concern for Welfare,,No Issue Reported,IT,Medium,Bhutan
215,MInfTech,Continuing,Satisfactory,0,Studiocity,Student Advocate,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP5046,80.1,91.6,75.3,78.6,60.8,No Access,Attendance,CP5047,68.7,63.4,68.1,77.4,69.9,Access,Concern for Welfare,CP5503,67.6,79.8,66.6,70.6,74.3,No Access,Attendance,,No Issue Reported,IT,Low,Bhutan
216,MInfTech,Return to Study,Conditional,0,Referencing,Student Counsellor,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP5046,80.6,53.9,63.0,37.1,48.2,Access,Non Submission,CP5047,38.3,58.3,58.1,39.0,53.4,No Access,Attendance,CP5503,36.7,12.1,75.1,48.4,52.1,Access,Concern for Welfare,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Death in Family,IT,High,China
217,MInfTech,Return to Study,Satisfactory,0,Studiocity,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,Phone,CP5046,94.4,92.4,73.1,72.6,67.7,Access,Non Submission,CP5047,65.7,72.8,63.6,81.0,70.6,No Access,Non Submission,CP5503,67.7,72.7,68.9,73.4,77.3,Access,Non Submission,,Poor Time Management,IT,Low,China
218,MInfTech,Transferred,Satisfactory,0,4R Essential Skills,Student Advocate,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,61.4,66.5,64.5,71.1,70.0,Access,Concern for Welfare,CP5047,68.8,68.1,69.7,59.9,74.9,No Access,Attendance,CP5503,96.3,75.7,61.9,70.5,58.4,Access,Concern for Welfare,,No Issue Reported,IT,Low,China
219,MInfTech,LOA,Satisfactory,0,Essential Skills and Reading,Lecturer,Attended,,L/G:9/10 N:5/10 R:8/10,No,F2F,CP5046,96.6,55.3,96.4,72.4,72.4,Access,Non Submission,CP5047,71.1,70.9,80.1,81.6,82.7,Access,Non Submission,CP5503,66.2,90.7,70.0,57.8,64.7,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Mental Health,IT,Low,India
220,MInfTech,Continuing,Satisfactory,0,4R Essential Skills,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,F2F,CP5046,68.4,72.1,98.6,80.9,70.9,No Access,Concern for Welfare,CP5047,70.8,69.4,71.1,67.6,64.5,Access,Non Submission,CP5503,69.6,74.2,77.6,57.8,79.4,Access,Non Submission,,No Issue Reported,IT,Low,India
221,MInfTech,SRI to JCUB,Satisfactory,0,Referencing,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,Phone,CP5046,74.8,60.0,67.5,70.9,67.9,No Access,Non Submission,CP5047,77.3,71.8,78.6,83.0,69.2,Access,Concern for Welfare,CP5503,81.4,60.8,71.3,71.5,66.2,Access,Attendance,,No Issue Reported,IT,Low,India
222,MInfTech,SRI to JCUB,Satisfactory,0,Essential Skills,Enrollment,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,76.6,75.0,71.5,79.1,66.3,Access,Concern for Welfare,CP5047,78.2,62.6,72.6,84.1,68.2,Access,Concern for Welfare,CP5503,81.1,68.9,74.6,75.2,62.2,No Access,Concern for Welfare,,No Issue Reported,IT,Low,India
223,MInfTech,SRI to JCUB,Satisfactory,0,4R Essential Skills,Lecturer,Attended,,L/G:9/10 N:5/10 R:8/10,No,Email,CP5046,21.7,59.8,69.4,68.4,66.6,No Access,Non Submission,CP5047,96.5,67.2,73.4,81.7,71.7,Access,Concern for Welfare,CP5503,64.6,81.6,60.5,39.0,76.2,Access,Non Submission,,Late Enrollment,IT,Medium,India
224,MInfTech,New,Satisfactory,0,Writing,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP5046,57.4,59.6,30.3,62.2,55.3,No Access,Concern for Welfare,CP5047,72.3,75.4,65.4,64.6,65.6,Access,Attendance,CP5503,69.9,52.5,70.7,69.2,56.4,Access,Concern for Welfare,,No Issue Reported,IT,High,India
225,MInfTech,New,Satisfactory,0,4R Essential Skills,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP5046,71.5,77.6,60.8,70.9,76.1,Access,Non Submission,CP5047,4.4,61.3,71.3,65.9,62.3,Access,Concern for Welfare,CP5503,73.8,71.1,64.5,90.6,71.3,Access,Attendance,,No Issue Reported,IT,Medium,India
226,MInfTech,First year,Satisfactory,0,Referencing,Lecturer,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP5046,72.1,72.4,82.6,99.3,62.5,Access,Non Submission,CP5047,55.6,80.7,67.1,76.2,75.3,No Access,Non Submission,CP5503,59.2,73.5,70.0,78.1,65.9,Access,Attendance,,Late Enrollment,IT,Medium,India
227,MInfTech,Continuing,Satisfactory,0,Referencing,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,F2F,CP5046,78.1,62.8,80.8,76.4,81.7,Access,Attendance,CP5047,71.7,72.9,74.4,60.4,77.6,Access,Non Submission,CP5503,69.7,71.2,78.1,68.0,66.0,Access,Attendance,,No Issue Reported,IT,Low,India
228,MInfTech,SRI to JCUB,Satisfactory,0,Essential Skills and Reading,Enrollment,Booked,,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,83.6,76.4,19.7,74.8,75.9,Access,Non Submission,CP5047,73.0,70.5,51.9,63.0,79.0,Access,Concern for Welfare,CP5503,62.6,67.6,83.3,63.2,76.1,Access,Non Submission,,No Issue Reported,IT,Low,India
229,MInfTech,New,Satisfactory,0,Writing,Student Advocate,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Phone,CP5046,68.4,70.2,69.0,78.6,74.2,Access,Concern for Welfare,CP5047,65.6,77.4,72.7,61.3,60.0,Access,Non Submission,CP5503,57.7,71.9,16.6,67.2,75.0,Access,Non Submission,,No Issue Reported,IT,Medium,India
230,MInfTech,First year,Satisfactory,0,Writing,Lecturer,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP5046,80.4,62.7,74.3,60.5,63.9,No Access,Attendance,CP5047,60.0,66.6,51.0,79.2,66.4,Access,Non Submission,CP5503,70.8,68.8,72.6,68.1,75.9,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Late Enrollment,IT,Medium,India
231,MInfTech,LOA,Satisfactory,2,Studiocity,Student Advocate,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,62.7,65.0,73.3,87.1,61.8,Access,Attendance,CP5047,60.5,67.3,73.4,70.1,79.5,No Access,Non Submission,CP5503,68.4,57.4,61.9,63.0,54.7,No Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,IT,Medium,India
232,MInfTech,First year,Satisfactory,0,Writing,Other,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP5046,66.9,60.4,60.4,66.6,63.0,Access,Non Submission,CP5047,60.3,64.9,60.0,65.5,61.9,Access,Concern for Welfare,CP5503,73.8,61.2,64.8,65.6,70.7,No Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,IT,Medium,India
233,MInfTech,New,Satisfactory,0,Essential Skills and Reading,Enrollment,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP5046,63.7,63.7,74.4,98.2,69.5,Access,Non Submission,CP5047,73.2,49.2,72.5,77.4,60.8,Access,Non Submission,CP5503,69.6,61.9,74.1,66.0,76.7,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,IT,Medium,India
234,MInfTech,Transferred,Satisfactory,0,Essential Skills and Reading,Student Counsellor,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,80.0,73.1,58.4,61.0,70.9,Access,Non Submission,CP5047,77.0,74.7,77.1,66.3,64.8,Access,Attendance,CP5503,67.5,81.9,73.1,7.5,62.5,Access,Concern for Welfare,,No Issue Reported,IT,Low,India
235,MInfTech,Transferred,Satisfactory,0,Referencing,Student Advocate,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP5046,70.5,76.0,71.3,76.2,76.3,No Access,Attendance,CP5047,77.0,97.9,68.0,71.8,74.5,Access,Attendance,CP5503,75.8,51.1,97.7,72.1,58.4,Access,Non Submission,,No Issue Reported,IT,Low,India
236,MInfTech,SRI to JCUB,Satisfactory,0,Essential Skills,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP5046,82.5,17.0,91.4,70.2,70.0,Access,Concern for Welfare,CP5047,69.4,34.7,60.6,59.7,64.2,No Access,Concern for Welfare,CP5503,74.5,73.4,60.0,68.2,61.0,Access,Non Submission,,Death in Family,IT,Low,India
237,MInfTech,Transferred,Satisfactory,0,Essential Skills,Enrollment,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,Email,CP5046,68.7,68.7,64.7,68.2,69.6,Access,Attendance,CP5047,79.2,75.3,59.3,74.7,77.2,Access,Concern for Welfare,CP5503,60.4,67.7,61.0,67.2,52.9,Access,Attendance,,No Issue Reported,IT,Low,India
238,MInfTech,Excluded,Excluded,4,Referencing,Other,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP5046,0.0,0.0,0.0,0.0,30.7,Access,Attendance,CP5047,0.0,0.0,0.0,0.0,16.8,No Access,Concern for Welfare,CP5503,0.0,0.0,0.0,0.0,32.4,Access,Attendance,,No Issue Reported,IT,High,India
239,MInfTech,SRI to JCUB,Satisfactory,0,Referencing,Student Advocate,Attended,,L/G:9/10 N:5/10 R:8/10,No,F2F,CP5046,85.1,78.3,66.3,95.5,73.5,Access,Non Submission,CP5047,38.8,88.1,81.2,74.8,70.1,Access,Concern for Welfare,CP5503,90.1,66.6,74.8,64.6,74.5,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,IT,Low,India
240,MInfTech,SRI to JCUB,Satisfactory,0,Writing,Student Counsellor,Booked,,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,71.7,69.0,69.5,85.1,78.9,Access,Attendance,CP5047,74.8,76.4,74.8,72.1,69.8,Access,Non Submission,CP5503,61.8,73.9,81.3,69.9,62.3,No Access,Non Submission,,Mental Health,IT,Low,India
241,MInfTech,New,Satisfactory,0,Essential Skills,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP5046,65.8,91.8,82.2,57.4,68.0,Access,Concern for Welfare,CP5047,11.7,65.4,58.6,68.2,74.8,No Access,Attendance,CP5503,59.1,63.9,80.1,62.3,64.4,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,IT,Medium,India
242,MInfTech,Transferred,Satisfactory,2,Essential Skills,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,Email,CP5046,25.9,97.2,68.3,71.5,65.7,Access,Concern for Welfare,CP5047,66.0,56.7,84.3,69.2,66.4,Access,Concern for Welfare,CP5503,68.5,72.5,73.2,55.5,81.2,Access,Non Submission,,No Issue Reported,IT,High,India
243,MInfTech,SRI to JCUB,Satisfactory,0,Essential Skills,Lecturer,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP5046,68.9,72.8,91.5,12.3,87.0,Access,Concern for Welfare,CP5047,65.2,63.9,78.6,90.4,69.1,Access,Attendance,CP5503,94.7,80.0,79.3,65.0,87.2,Access,Non Submission,,No Issue Reported,IT,Medium,India
244,MInfTech,Continuing,Satisfactory,0,4R Essential Skills,Other,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,F2F,CP5046,82.3,67.0,95.1,75.2,71.8,Access,Concern for Welfare,CP5047,79.7,78.7,86.5,81.4,61.0,Access,Attendance,CP5503,77.9,62.0,73.2,77.2,66.0,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,IT,Low,Indonesia
245,MInfTech,LOA,Academic Caution,1,Essential Skills and Reading,Lecturer,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,Phone,CP5046,70.5,58.3,55.4,59.5,49.4,Access,Concern for Welfare,CP5047,57.6,59.9,45.5,45.2,38.0,Access,Concern for Welfare,CP5503,37.7,33.5,54.5,47.0,58.1,No Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,IT,High,Kenya
246,MInfTech,First year,Academic Caution,2,4R Essential Skills,Other,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP5046,62.3,46.9,70.7,39.7,72.5,No Access,Attendance,CP5047,45.6,69.7,52.7,53.6,65.8,No Access,Attendance,CP5503,67.7,60.8,44.5,37.7,30.2,Access,Concern for Welfare,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Late Enrollment,IT,High,Kenya
247,MInfTech,First year,Satisfactory,0,Essential Skills,Lecturer,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP5046,62.8,58.2,65.7,79.2,72.2,Access,Attendance,CP5047,90.6,57.7,70.4,70.3,69.4,Access,Non Submission,CP5503,39.1,64.9,64.8,66.6,69.4,Access,Non Submission,,No Issue Reported,IT,Medium,Kenya
248,MInfTech,New,Satisfactory,0,4R Essential Skills,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP5046,76.8,63.4,6.2,63.9,67.8,Access,Attendance,CP5047,93.0,63.7,70.6,67.8,71.2,Access,Concern for Welfare,CP5503,67.7,52.2,72.9,60.2,75.6,Access,Concern for Welfare,,No Issue Reported,IT,Medium,Kenya
249,MInfTech,Transferred,Satisfactory,0,Studiocity,Other,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,F2F,CP5046,65.2,75.1,68.0,98.4,78.9,Access,Attendance,CP5047,74.3,70.1,69.8,64.7,56.2,Access,Attendance,CP5503,64.7,70.9,65.0,65.0,63.2,Access,Attendance,,No Issue Reported,IT,Low,Kenya
250,MInfTech,Transferred,Satisfactory,0,Essential Skills and Reading,Student Advocate,Attended,,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,70.7,75.3,35.7,78.3,70.9,Access,Concern for Welfare,CP5047,77.5,83.1,69.9,67.7,85.2,Access,Non Submission,CP5503,73.0,91.1,76.3,78.8,86.6,Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,IT,Low,Kenya
251,MInfTech,SRI to JCUB,Satisfactory,0,Studiocity,Lecturer,Booked,,L/G:9/10 N:5/10 R:8/10,No,Email,CP5046,68.7,74.9,79.4,74.7,69.8,Access,Concern for Welfare,CP5047,59.9,82.1,71.9,83.0,82.3,Access,Concern for Welfare,CP5503,80.5,99.0,1.1,80.1,58.9,Access,Concern for Welfare,,No Issue Reported,IT,Low,Kenya
252,MInfTech,Return to Study,Satisfactory,0,Studiocity,Student Advocate,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP5046,79.4,72.9,65.1,76.7,64.4,Access,Non Submission,CP5047,63.5,64.7,74.8,78.6,75.7,No Access,Concern for Welfare,CP5503,37.6,68.8,80.2,63.5,74.0,Access,Concern for Welfare,,No Issue Reported,IT,Low,Kenya
253,MInfTech,SRI to JCUB,Satisfactory,0,Writing,Student Counsellor,Booked,,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,80.8,63.2,19.7,72.6,72.2,Access,Concern for Welfare,CP5047,80.0,72.0,96.2,72.9,80.5,No Access,Attendance,CP5503,13.5,62.2,72.5,69.4,74.5,Access,Concern for Welfare,,No Issue Reported,IT,Low,Malaysia
254,MInfTech,LOA,Conditional,1,Referencing,Student Advocate,Booked,,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,68.1,37.2,33.6,63.1,60.6,Access,Concern for Welfare,CP5047,73.5,48.7,80.9,57.9,59.8,Access,Concern for Welfare,CP5503,43.1,60.8,45.4,67.1,63.8,Access,Non Submission,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Poor Time Management,IT,High,Nepal
255,MInfTech,Continuing,Satisfactory,0,Essential Skills and Reading,Lecturer,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP5046,75.8,77.5,63.2,90.4,72.0,Access,Concern for Welfare,CP5047,76.7,68.2,80.4,67.9,78.6,No Access,Attendance,CP5503,94.4,65.0,92.3,81.6,77.0,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Mental Health,IT,Low,Nepal
256,MInfTech,First year,Academic Caution,1,Referencing,Student Advocate,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP5046,54.3,53.4,69.2,65.0,46.1,Access,Concern for Welfare,CP5047,43.8,52.1,51.4,44.7,42.8,Access,Concern for Welfare,CP5503,52.1,52.6,50.1,22.4,51.9,Access,Non Submission,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Death in Family,IT,High,Nepal
257,MInfTech,SRI to JCUB,Satisfactory,0,Studiocity,Student Counsellor,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,F2F,CP5046,76.2,73.4,70.6,73.4,68.1,Access,Concern for Welfare,CP5047,80.4,67.0,66.7,79.2,88.1,Access,Non Submission,CP5503,74.7,71.6,73.8,63.4,68.3,No Access,Concern for Welfare,,Sickness,IT,Low,Nepal
258,MInfTech,Return to Study,Academic Caution,1,Essential Skills,Student Advocate,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP5046,52.2,63.6,41.7,63.3,32.1,Access,Concern for Welfare,CP5047,47.7,62.8,45.0,66.8,47.7,Access,Concern for Welfare,CP5503,68.5,38.5,50.0,43.9,60.8,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Mental Health,IT,High,Nepal
259,MInfTech,Return to Study,Academic Caution,4,Essential Skills and Reading,Lecturer,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP5046,66.9,44.9,59.6,60.1,40.0,Access,Attendance,CP5047,46.4,55.9,60.8,34.2,46.0,Access,Attendance,CP5503,54.7,51.1,61.8,66.4,65.8,No Access,Non Submission,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Death in Family,IT,High,Nepal
260,MInfTech,SRI to JCUB,Satisfactory,0,Writing,Student Advocate,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,Phone,CP5046,77.0,77.7,77.5,66.5,71.1,Access,Non Submission,CP5047,51.6,74.5,62.1,67.8,71.3,Access,Concern for Welfare,CP5503,66.8,74.4,74.0,74.2,73.2,Access,Concern for Welfare,,No Issue Reported,IT,Low,Nepal
261,MInfTech,New,Satisfactory,0,Studiocity,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,63.0,68.0,63.2,74.1,69.4,Access,Concern for Welfare,CP5047,79.4,61.8,64.7,64.4,59.8,Access,Attendance,CP5503,66.6,2.4,26.8,67.1,73.8,Access,Non Submission,,No Issue Reported,IT,Medium,Nepal
262,MInfTech,First year,Satisfactory,0,4R Essential Skills,Lecturer,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,64.4,67.3,67.4,73.0,71.3,No Access,Attendance,CP5047,29.1,69.6,65.9,75.1,67.1,Access,Concern for Welfare,CP5503,66.3,17.4,78.1,71.5,71.2,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,IT,Medium,Nepal
263,MInfTech,New,Satisfactory,0,Essential Skills and Reading,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Phone,CP5046,61.5,88.6,68.7,72.7,67.9,Access,Attendance,CP5047,71.3,25.8,66.8,58.4,65.6,No Access,Attendance,CP5503,56.6,65.8,73.0,56.0,67.5,Access,Attendance,,No Issue Reported,IT,Medium,Papua New Guinea
264,MInfTech,Continuing,Academic Caution,2,4R Essential Skills,Enrollment,Booked,,L/G:9/10 N:5/10 R:8/10,No,Email,CP5046,52.7,63.6,63.9,66.4,41.4,Access,Attendance,CP5047,60.1,50.0,63.0,43.6,59.1,Access,Attendance,CP5503,29.1,20.8,50.2,85.3,53.1,Access,Attendance,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Sickness,IT,High,Papua New Guinea
265,MInfTech,Return to Study,Satisfactory,0,Essential Skills,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP5046,70.5,72.4,76.8,76.2,78.9,Access,Non Submission,CP5047,79.1,73.4,70.7,67.1,61.8,Access,Non Submission,CP5503,83.6,57.6,63.4,55.2,68.3,No Access,Concern for Welfare,,No Issue Reported,IT,Medium,Papua New Guinea
266,MInfTech,Return to Study,Satisfactory,0,Studiocity,Enrollment,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP5046,76.7,64.7,71.2,70.3,67.4,Access,Concern for Welfare,CP5047,62.8,81.1,76.8,58.9,69.1,Access,Non Submission,CP5503,31.2,66.0,70.6,10.6,77.4,Access,Attendance,,No Issue Reported,IT,Low,Thailand
267,MInfTech,LOA,Satisfactory,0,Studiocity,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,Email,CP5046,76.8,80.8,70.4,65.9,78.7,No Access,Concern for Welfare,CP5047,80.2,11.9,69.6,91.5,82.0,Access,Non Submission,CP5503,58.1,66.2,86.4,90.1,82.0,Access,Attendance,,No Issue Reported,IT,Low,Thailand
268,MInfTech,Continuing,Academic Caution,0,Referencing,Lecturer,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP5046,54.2,54.0,44.6,36.9,46.7,Access,Non Submission,CP5047,80.9,73.2,46.7,57.8,56.7,Access,Non Submission,CP5503,68.2,72.0,56.4,63.3,80.2,No Access,Non Submission,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental Health,IT,High,Uganda
269,MInfTech,Return to Study,Satisfactory,0,Writing,Other,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP5046,68.7,75.2,73.1,90.8,54.9,Access,Non Submission,CP5047,70.7,68.0,67.7,6.1,75.6,No Access,Concern for Welfare,CP5503,67.6,66.7,57.6,50.8,62.9,No Access,Non Submission,,No Issue Reported,IT,Low,Vietnam
270,BBus,Continuing,Satisfactory,0,Essential Skills and Reading,Enrollment,Attended,,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1002,74.9,73.6,69.2,63.9,84.3,Access,Attendance,BU1003,71.5,27.5,71.7,60.3,71.9,Access,Non Submission,BU1007,69.0,16.9,74.5,73.6,72.6,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Mental Health,Non-IT,Low,Bangladesh
271,BBus,First year,Satisfactory,0,Referencing,Student Counsellor,Attended,,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1002,75.8,67.2,75.9,64.7,58.2,Access,Concern for Welfare,BU1003,72.7,67.9,66.4,69.8,68.2,Access,Non Submission,BU1007,80.6,73.0,66.0,72.2,64.6,Access,Concern for Welfare,,Late Enrollment,Non-IT,Medium,Bangladesh
